precip_30d,precip_mean,precip_max,precip_days,temp_mean,temp_max,temp_min,temp_range,et0_mean,et0_sum
17.9,0.5774193548387097,9.7,3,10.858064516129032,22.0,-1.1,23.1,2.72258064516129,84.39999999999999
51.6,1.664516129032258,24.7,5,10.59677419354839,23.8,-2.8,26.6,2.6164516129032256,81.11
106.4,3.4322580645161294,54.3,8,14.8,24.7,6.4,18.299999999999997,1.825483870967742,56.589999999999996
20.200000000000003,0.6516129032258066,16.1,2,13.748387096774191,25.0,-0.0,25.0,3.1361290322580646,97.22
33.7,1.0870967741935484,14.7,4,16.019354838709678,28.2,5.1,23.1,2.6464516129032245,82.03999999999996
38.5,1.2419354838709677,18.4,5,17.24838709677419,30.0,6.6,23.4,2.7729032258064517,85.96000000000001
24.5,0.7903225806451613,17.3,3,13.029032258064516,23.9,-1.2,25.099999999999998,2.9983870967741937,92.95
79.89999999999998,2.577419354838709,36.8,9,7.422580645161291,19.0,-3.9,22.9,1.8516129032258064,57.4
9.5,0.3064516129032258,7.5,2,19.951612903225808,33.0,8.3,24.7,3.7780645161290325,117.12
9.1,0.29354838709677417,6.7,2,19.622580645161293,32.6,7.3,25.3,3.6996774193548387,114.69
25.2,0.8129032258064516,11.1,5,9.680645161290322,21.9,-2.0,23.9,2.732258064516129,84.7
104.10000000000001,3.3580645161290326,58.8,6,14.270967741935483,27.2,5.4,21.799999999999997,1.8980645161290324,58.84
13.1,0.4225806451612903,10.0,2,11.870967741935484,23.4,0.0,23.4,3.0332258064516124,94.02999999999999
77.0,2.4838709677419355,41.6,6,7.435483870967742,19.4,-3.6,23.0,1.838064516129032,56.98
13.399999999999999,0.43225806451612897,7.1,3,15.164516129032261,31.7,3.7,28.0,2.6232258064516127,81.32
10.0,0.3225806451612903,10.0,1,11.548387096774196,23.4,0.0,23.4,3.033225806451613,94.03
43.9,1.4161290322580644,20.7,5,6.309677419354839,17.6,-3.8,21.400000000000002,1.9348387096774196,59.980000000000004
6.5,0.20967741935483872,6.5,1,20.077419354838707,34.7,9.6,25.1,3.8467741935483866,119.24999999999999
16.1,0.5193548387096775,12.6,2,13.74516129032258,25.7,2.4,23.3,3.036774193548387,94.14
17.9,0.5774193548387097,12.6,2,13.661290322580648,26.0,2.2,23.8,3.0045161290322575,93.13999999999999
8.600000000000001,0.2774193548387097,6.4,2,14.529032258064516,26.6,2.5,24.1,3.0141935483870967,93.44
3.5,0.11290322580645161,3.5,1,19.15806451612903,33.3,8.2,25.099999999999998,3.5970967741935485,111.51
28.8,0.9290322580645162,21.6,3,10.174193548387098,23.5,-2.3,25.8,2.731935483870968,84.69000000000001
18.9,0.6096774193548387,14.8,2,9.951612903225808,22.6,-1.6,24.200000000000003,2.75,85.25
127.9,4.125806451612903,60.4,9,14.81935483870968,24.9,6.7,18.2,1.9961290322580647,61.88
202.79999999999998,6.541935483870967,49.3,11,11.44516129032258,24.7,2.9,21.8,1.422258064516129,44.089999999999996
150.3,4.848387096774194,34.1,10,12.493548387096777,26.8,3.3,23.5,1.5451612903225804,47.89999999999999
34.300000000000004,1.106451612903226,23.8,4,9.470967741935484,23.2,-2.3,25.5,2.6245161290322576,81.35999999999999
30.200000000000003,0.9741935483870968,23.3,3,10.229032258064514,24.7,-0.6,25.3,2.366129032258064,73.35
40.800000000000004,1.3161290322580645,25.6,3,9.893548387096773,23.6,-2.3,25.900000000000002,2.612258064516129,80.98
7.7,0.24838709677419354,7.7,1,19.970967741935485,34.4,10.3,24.099999999999998,3.933548387096774,121.93999999999998
0.2,0.0064516129032258064,0.2,0,18.725806451612904,33.3,7.5,25.799999999999997,3.7283870967741937,115.58
16.0,0.5161290322580645,11.1,3,14.738709677419354,27.4,4.2,23.2,2.648064516129032,82.09
32.6,1.0516129032258066,12.6,4,11.883870967741935,23.3,2.1,21.2,2.1519354838709677,66.71
18.999999999999996,0.6129032258064515,16.3,1,8.92258064516129,21.6,-2.0,23.6,2.7845161290322578,86.32
14.399999999999999,0.46451612903225803,10.6,3,9.429032258064517,22.1,-1.3,23.400000000000002,2.7119354838709673,84.06999999999998
40.800000000000004,1.3161290322580645,25.6,3,9.993548387096775,23.5,-2.1,25.6,2.616129032258064,81.1
50.4,1.6258064516129032,24.7,5,9.532258064516132,23.8,-2.8,26.6,2.499032258064516,77.47
56.4,1.8193548387096774,47.4,5,9.151612903225805,23.7,-1.5,25.2,2.2161290322580647,68.7
102.10000000000001,3.2935483870967746,61.9,7,13.283870967741938,25.0,5.4,19.6,1.836774193548387,56.94
53.6,1.729032258064516,29.9,4,9.648387096774194,23.3,-2.8,26.1,2.4696774193548388,76.56
87.59999999999998,2.8258064516129027,52.3,7,17.283870967741933,24.3,11.4,12.9,2.5867741935483872,80.19
31.0,1.0,24.0,3,9.59677419354839,22.9,-2.5,25.4,2.649032258064516,82.11999999999999
34.6,1.1161290322580646,24.6,3,9.845161290322578,23.7,-2.8,26.5,2.660645161290323,82.48000000000002
34.6,1.1161290322580646,24.6,3,9.629032258064518,23.5,-2.9,26.4,2.635483870967742,81.7
55.5,1.7903225806451613,43.6,3,9.964516129032257,23.4,-1.8,25.2,2.3583870967741936,73.11
59.1,1.9064516129032258,50.2,4,8.92258064516129,20.9,-1.6,22.5,2.1783870967741934,67.53
32.6,1.0516129032258066,17.6,5,6.364516129032259,16.6,-3.4,20.0,1.9893548387096776,61.67
1.3,0.041935483870967745,1.3,1,18.480645161290322,33.4,8.0,25.4,3.468064516129033,107.51000000000002
36.3,1.1709677419354838,28.0,3,9.8,21.5,-2.0,23.5,2.407096774193548,74.61999999999999
44.4,1.432258064516129,28.4,4,9.500000000000002,21.7,-1.6,23.3,2.3370967741935487,72.45
14.399999999999999,0.46451612903225803,13.0,1,8.403225806451612,20.1,-2.4,22.5,2.75483870967742,85.40000000000002
13.7,0.4419354838709677,10.6,3,8.667741935483871,19.7,-1.3,21.0,2.6700000000000004,82.77000000000001
12.999999999999998,0.4193548387096774,9.7,2,9.141935483870968,19.8,-1.1,20.900000000000002,2.684516129032258,83.22
83.1,2.6806451612903226,50.7,7,15.003225806451612,26.0,6.4,19.6,2.3148387096774186,71.75999999999998
2.2,0.07096774193548387,2.1,1,12.23225806451613,23.1,1.7,21.400000000000002,2.9535483870967743,91.56
27.400000000000002,0.8838709677419355,11.0,4,9.864516129032255,20.5,0.2,20.3,2.0145161290322577,62.449999999999996
56.5,1.8225806451612903,42.7,5,13.629032258064516,25.9,3.6,22.299999999999997,2.3000000000000003,71.30000000000001
75.49999999999999,2.4354838709677415,33.3,10,12.07741935483871,25.1,3.0,22.1,1.4619354838709677,45.32
30.2,0.9741935483870967,23.3,3,9.664516129032256,22.8,-0.6,23.400000000000002,2.2803225806451612,70.69
22.400000000000002,0.7225806451612904,17.3,2,11.596774193548388,22.1,-1.2,23.3,2.9151612903225805,90.36999999999999
5.2,0.16774193548387098,4.3,1,12.896774193548385,23.1,0.8,22.3,3.033225806451613,94.03
4.0,0.12903225806451613,2.2,2,14.94838709677419,27.2,4.0,23.2,3.3848387096774197,104.93
3.7,0.11935483870967742,3.7,1,14.070967741935481,26.0,2.8,23.2,2.9667741935483876,91.97000000000001
16.3,0.5258064516129033,15.6,1,14.09032258064516,25.8,4.9,20.9,2.6445161290322585,81.98000000000002
15.6,0.5032258064516129,15.1,1,11.593548387096773,23.0,0.2,22.8,2.9332258064516132,90.93
13.7,0.4419354838709677,10.6,3,8.687096774193549,19.7,-1.3,21.0,2.6870967741935488,83.30000000000001
53.4,1.7225806451612902,25.0,4,7.9064516129032265,20.2,-2.8,23.0,2.209032258064516,68.48
52.300000000000004,1.6870967741935485,26.6,4,8.103225806451613,20.4,-2.7,23.099999999999998,2.2487096774193547,69.71
41.2,1.3290322580645162,34.3,4,9.493548387096773,21.8,-1.5,23.3,2.2409677419354836,69.47
36.49999999999999,1.1774193548387095,27.5,5,8.535483870967742,20.6,-2.0,22.6,2.0735483870967744,64.28
6.2,0.2,5.9,1,13.161290322580644,24.1,3.8,20.3,2.7441935483870963,85.06999999999998
39.800000000000004,1.2838709677419355,25.6,3,8.961290322580645,21.9,-2.3,24.2,2.4761290322580645,76.76
2.2,0.07096774193548387,1.7,1,15.290322580645162,26.4,3.7,22.7,3.4741935483870967,107.7
1.7,0.054838709677419356,1.7,1,16.270967741935486,28.4,3.7,24.7,3.4683870967741934,107.52
11.5,0.3709677419354839,10.5,1,11.37741935483871,23.8,-0.1,23.900000000000002,2.7687096774193547,85.83
30.9,0.996774193548387,24.0,3,8.848387096774193,20.7,-2.5,23.2,2.5583870967741937,79.31
28.1,0.9064516129032258,21.6,3,9.167741935483873,21.6,-2.3,23.900000000000002,2.5925806451612905,80.37
33.900000000000006,1.0935483870967744,24.6,3,9.06774193548387,21.8,-2.8,24.6,2.549677419354838,79.03999999999998
48.9,1.5774193548387097,24.7,4,8.716129032258063,22.2,-2.9,25.099999999999998,2.355483870967742,73.02
39.800000000000004,1.2838709677419355,25.6,3,9.070967741935483,21.9,-2.1,24.0,2.482258064516129,76.95
7.1,0.22903225806451613,1.8,2,22.04516129032258,34.3,12.3,21.999999999999996,6.394838709677419,198.23999999999998
25.099999999999994,0.8096774193548385,6.9,7,24.17419354838709,37.6,15.4,22.200000000000003,6.324838709677421,196.07000000000005
15.500000000000002,0.5000000000000001,4.1,5,22.287096774193547,39.5,13.9,25.6,5.418709677419354,167.98
48.9,1.5774193548387097,24.7,4,8.548387096774192,22.1,-2.8,24.900000000000002,2.351290322580645,72.89
56.300000000000004,1.8161290322580645,33.9,6,10.287096774193552,22.0,0.0,22.0,2.0570967741935484,63.77
54.6,1.761290322580645,36.1,3,10.464516129032253,22.5,-0.3,22.8,2.205806451612903,68.38
54.6,1.761290322580645,36.1,3,10.106451612903227,22.1,-0.5,22.6,2.169677419354839,67.26
32.8,1.058064516129032,23.8,3,8.448387096774193,21.3,-2.3,23.6,2.485806451612903,77.05999999999999
54.199999999999996,1.7483870967741935,29.6,7,12.258064516129032,25.3,2.5,22.8,1.5367741935483874,47.64000000000001
0.7,0.02258064516129032,0.5,0,18.970967741935482,29.9,7.4,22.5,3.6603225806451616,113.47000000000001
11.299999999999999,0.36451612903225805,7.1,2,13.351612903225808,29.0,2.0,27.0,2.349354838709677,72.83
19.9,0.6419354838709677,13.6,4,6.561290322580645,18.3,-2.5,20.8,1.9619354838709682,60.820000000000014
22.1,0.7129032258064517,16.6,4,9.893548387096773,22.2,-1.5,23.7,2.074193548387097,64.3
29.8,0.9612903225806452,17.5,3,10.12258064516129,22.5,-0.3,22.8,2.0045161290322575,62.139999999999986
18.700000000000003,0.603225806451613,14.8,2,9.058064516129033,20.4,-2.1,22.5,2.7112903225806453,84.05
82.7,2.667741935483871,36.8,9,5.83225806451613,15.9,-4.5,20.4,1.6503225806451611,51.16
16.1,0.5193548387096775,12.6,2,12.925806451612901,23.8,1.0,22.8,2.9383870967741936,91.09
17.9,0.5774193548387097,12.6,2,12.799999999999999,24.0,0.5,23.5,2.8932258064516128,89.69
8.600000000000001,0.2774193548387097,6.4,2,13.803225806451612,24.0,2.2,21.8,2.9074193548387095,90.13
1.3,0.041935483870967745,1.0,0,18.122580645161293,29.6,6.6,23.0,3.6512903225806452,113.19
55.199999999999996,1.7806451612903225,33.4,6,11.851612903225806,23.9,1.6,22.299999999999997,2.0796774193548386,64.47
20.4,0.6580645161290322,16.3,2,7.896774193548388,19.8,-2.0,21.8,2.656451612903226,82.35000000000001
94.8,3.0580645161290323,53.9,5,22.18064516129032,35.3,11.7,23.599999999999998,5.602903225806451,173.69
5.2,0.16774193548387098,2.0,2,22.635483870967747,35.1,11.7,23.400000000000002,5.984193548387095,185.50999999999996
22.099999999999998,0.7129032258064515,5.2,8,22.81612903225807,37.9,14.6,23.299999999999997,4.813225806451613,149.21
37.4,1.2064516129032257,27.2,3,8.267741935483873,21.0,-2.5,23.5,2.413548387096774,74.82000000000001
32.0,1.032258064516129,17.6,4,5.648387096774194,15.8,-3.4,19.2,1.9261290322580644,59.709999999999994
40.4,1.303225806451613,20.7,5,5.229032258064516,16.1,-3.9,20.0,1.8399999999999996,57.03999999999999
29.400000000000002,0.9483870967741936,23.3,3,8.94516129032258,22.8,-1.7,24.5,2.1706451612903224,67.28999999999999
33.9,1.0935483870967742,22.9,6,16.8,23.5,11.0,12.5,2.739354838709677,84.91999999999999
17.3,0.5580645161290323,13.1,2,8.158064516129032,20.0,-3.5,23.5,2.629677419354839,81.52000000000001
15.899999999999999,0.5129032258064515,10.6,4,8.293548387096774,19.7,-2.7,22.4,2.5919354838709676,80.35
49.6,1.6,24.7,4,8.35483870967742,22.1,-3.1,25.200000000000003,2.3406451612903223,72.55999999999999
37.300000000000004,1.203225806451613,16.2,6,21.570967741935483,37.1,10.0,27.1,5.212580645161291,161.59
34.50000000000001,1.1129032258064517,24.6,3,8.661290322580646,21.8,-3.1,24.900000000000002,2.4958064516129035,77.37
75.80000000000001,2.4451612903225812,16.8,15,12.396774193548387,24.2,5.1,19.1,1.4474193548387095,44.87
54.0,1.7419354838709677,29.9,5,8.53225806451613,21.6,-2.0,23.6,2.3367741935483877,72.44000000000001
49.4,1.5935483870967742,43.6,2,8.770967741935484,22.0,-1.8,23.8,2.2370967741935486,69.35000000000001
42.39999999999999,1.3677419354838707,20.2,7,17.838709677419356,37.4,7.5,29.9,4.288709677419355,132.95000000000002
4.5,0.14516129032258066,3.8,1,8.974193548387097,20.9,-1.1,22.0,2.4251612903225808,75.18
7.2,0.23225806451612904,5.7,2,8.574193548387095,21.4,-2.0,23.4,2.3393548387096774,72.52
6.3,0.2032258064516129,6.1,1,10.312903225806451,23.9,-1.2,25.099999999999998,2.50258064516129,77.58
26.3,0.8483870967741935,11.5,4,11.732258064516127,24.5,2.7,21.8,2.0674193548387096,64.09
0.9,0.02903225806451613,0.5,0,12.200000000000001,25.0,0.8,24.2,2.412258064516129,74.78
0.0,0.0,0.0,0,9.69032258064516,20.5,-0.5,21.0,2.769999999999999,85.86999999999998
1.5,0.04838709677419355,1.5,1,8.412903225806453,19.8,-2.6,22.400000000000002,2.689677419354839,83.38000000000001
0.7,0.02258064516129032,0.7,0,8.329032258064515,20.2,-2.5,22.7,2.4774193548387102,76.80000000000001
6.6,0.2129032258064516,3.5,2,6.496774193548387,17.0,-3.1,20.1,2.068709677419355,64.13000000000001
8.0,0.25806451612903225,3.4,2,15.8,28.0,5.2,22.8,3.061935483870968,94.92
2.2,0.07096774193548387,2.2,1,7.690322580645161,19.1,-2.7,21.8,2.6077419354838707,80.83999999999999
0.3,0.00967741935483871,0.3,0,8.138709677419355,20.2,-2.6,22.8,2.5374193548387094,78.66
0.6,0.01935483870967742,0.6,0,8.47741935483871,20.3,-2.2,22.5,2.5877419354838707,80.21999999999998
0.6,0.01935483870967742,0.6,0,8.351612903225806,20.5,-2.9,23.4,2.5396774193548395,78.73000000000002
0.6,0.01935483870967742,0.6,0,8.138709677419355,20.2,-3.1,23.3,2.5148387096774196,77.96000000000001
6.6,0.2129032258064516,3.5,2,6.43225806451613,17.0,-3.1,20.1,2.078064516129032,64.41999999999999
26.000000000000004,0.838709677419355,10.9,5,4.961290322580645,15.5,-4.5,20.0,1.790322580645161,55.49999999999999
9.799999999999999,0.3161290322580645,7.4,2,4.4,14.5,-4.9,19.4,1.892258064516129,58.660000000000004
46.0,1.4838709677419355,21.7,9,13.596774193548388,24.8,5.5,19.3,1.9751612903225804,61.22999999999999
48.699999999999996,1.5709677419354837,16.2,6,10.78064516129032,22.1,1.7,20.400000000000002,1.5851612903225802,49.139999999999986
29.599999999999998,0.9548387096774192,10.4,5,14.219354838709675,27.8,4.7,23.1,2.4570967741935483,76.17
50.0,1.5,20.0,5,18.0,28.0,10.0,18.0,3.0,90.0
0.0,0.0,0.0,0,11.567741935483873,23.1,0.1,23.0,3.0245161290322584,93.76
0.0,0.0,0.0,0,8.816129032258065,22.8,-1.7,24.5,2.3906451612903226,74.11
0.0,0.0,0.0,0,10.783870967741937,22.3,-0.7,23.0,2.8700000000000006,88.97000000000001
9.0,0.2903225806451613,4.5,2,13.483870967741936,26.6,4.6,22.0,2.3212903225806456,71.96000000000001
3.0,0.0967741935483871,1.1,1,16.593548387096774,28.6,6.3,22.3,3.136451612903226,97.23
0.0,0.0,0.0,0,8.719354838709679,21.8,-2.2,24.0,2.3887096774193552,74.05000000000001
46.0,1.4838709677419355,21.7,9,13.74193548387097,24.4,5.9,18.5,2.003225806451613,62.1
68.4,2.206451612903226,18.8,8,13.125806451612902,28.1,3.0,25.1,2.02741935483871,62.85000000000001
1.7,0.054838709677419356,1.7,1,9.416129032258064,20.6,-0.8,21.400000000000002,2.886451612903226,89.48
2.1,0.06774193548387097,2.1,1,6.977419354838708,18.5,-3.5,22.0,2.5999999999999996,80.6
0.0,0.0,0.0,0,8.964516129032258,20.9,-1.1,22.0,2.557096774193548,79.26999999999998
0.0,0.0,0.0,0,8.641935483870968,21.8,-2.2,24.0,2.401612903225807,74.45000000000002
25.3,0.8161290322580645,10.9,5,4.767741935483871,15.5,-4.5,20.0,1.8083870967741933,56.059999999999995
17.599999999999998,0.5677419354838709,8.2,3,4.732258064516129,15.4,-4.2,19.6,1.8161290322580643,56.3
24.799999999999997,0.7999999999999999,8.4,6,12.858064516129033,23.6,6.2,17.400000000000002,1.814516129032258,56.25
0.4,0.012903225806451613,0.1,0,17.93548387096774,30.6,8.6,22.0,3.5232258064516127,109.22
0.4,0.012903225806451613,0.1,0,18.183870967741935,30.9,8.4,22.5,3.5622580645161293,110.43
0.8999999999999999,0.029032258064516127,0.7,0,5.903225806451613,16.6,-3.2,19.8,2.010967741935484,62.34
2.5,0.08064516129032258,1.5,1,4.751612903225805,15.3,-4.6,19.9,1.802903225806452,55.89000000000001
1.0,0.03225806451612903,0.8,0,6.441935483870968,17.9,-3.9,21.799999999999997,2.0983870967741933,65.05
0.2,0.0064516129032258064,0.2,0,14.122580645161294,27.7,2.0,25.7,3.036451612903226,94.13000000000001
1.8,0.05806451612903226,1.8,1,7.041935483870967,18.7,-3.2,21.9,2.686451612903225,83.27999999999997
0.9,0.02903225806451613,0.9,0,7.735483870967742,20.0,-2.4,22.4,2.664516129032258,82.6
7.3999999999999995,0.2387096774193548,7.1,1,4.319354838709677,14.3,-4.9,19.200000000000003,2.01516129032258,62.46999999999999
0.0,0.0,0.0,0,11.770967741935484,23.6,1.0,22.6,2.8893548387096772,89.57
0.3,0.00967741935483871,0.3,0,11.654838709677417,23.9,0.5,23.4,2.8432258064516134,88.14000000000001
4.0,0.12903225806451613,3.8,1,12.906451612903227,23.9,2.2,21.7,2.802903225806451,86.88999999999999
2.3,0.07419354838709677,2.3,1,6.68709677419355,18.9,-3.2,22.099999999999998,2.68741935483871,83.31000000000002
95.8,3.0903225806451613,30.7,7,10.329032258064517,21.9,2.3,19.599999999999998,1.5590322580645162,48.33
70.3,2.267741935483871,22.1,8,11.248387096774193,24.3,1.0,23.3,1.611290322580645,49.949999999999996
1.4,0.04516129032258064,1.4,1,7.764516129032258,19.7,-2.0,21.7,2.4893548387096778,77.17000000000002
0.0,0.0,0.0,0,8.799999999999999,22.8,-1.7,24.5,2.432580645161291,75.41000000000001
0.7,0.02258064516129032,0.7,0,7.732258064516129,20.8,-3.0,23.8,2.5648387096774186,79.50999999999998
1.3,0.041935483870967745,1.3,1,12.941935483870965,25.4,2.3,23.099999999999998,2.4393548387096775,75.62
12.299999999999999,0.39677419354838706,7.1,2,10.06451612903226,22.0,-1.3,23.3,2.03741935483871,63.160000000000004
0.2,0.0064516129032258064,0.2,0,6.419354838709677,17.7,-3.9,21.599999999999998,2.165806451612904,67.14000000000001
19.0,0.6129032258064516,7.2,6,11.92258064516129,24.6,3.9,20.700000000000003,1.8358064516129031,56.91
49.8,1.6064516129032258,18.6,6,11.341935483870966,24.7,0.5,24.2,1.671290322580645,51.809999999999995
0.6000000000000001,0.019354838709677424,0.4,0,5.0,15.1,-4.6,19.7,1.913225806451613,59.31
87.30000000000001,2.8161290322580648,31.7,7,11.974193548387097,24.7,3.5,21.2,1.6093548387096772,49.88999999999999
1.4,0.04516129032258064,1.4,1,9.745161290322583,21.6,-0.5,22.1,2.9622580645161296,91.83000000000001
13.4,0.432258064516129,11.6,2,7.441935483870968,20.4,-3.2,23.599999999999998,2.8364516129032262,87.93
18.9,0.6096774193548387,12.6,2,8.625806451612904,21.1,-2.2,23.3,2.903225806451613,90.0
68.5,2.2096774193548385,32.1,3,8.432258064516128,22.8,-0.7,23.5,1.9748387096774196,61.220000000000006
6.5,0.20967741935483872,3.6,2,8.370967741935484,21.7,-2.6,24.3,2.7406451612903227,84.96000000000001
10.7,0.34516129032258064,6.4,2,8.529032258064513,22.1,-2.9,25.0,2.7480645161290327,85.19000000000001
5.4,0.17419354838709677,2.6,2,8.493548387096773,22.0,-2.5,24.5,2.723225806451613,84.42
20.4,0.6580645161290322,15.6,3,7.590322580645162,21.8,-3.8,25.6,2.501290322580645,77.53999999999999
10.7,0.34516129032258064,6.4,2,8.30967741935484,21.8,-3.1,24.900000000000002,2.7177419354838714,84.25000000000001
36.7,1.1838709677419357,19.2,5,12.216129032258065,23.4,3.7,19.7,1.8099999999999996,56.109999999999985
0.3,0.00967741935483871,0.3,0,11.793548387096775,23.7,0.1,23.599999999999998,3.221290322580646,99.86000000000003
0.6,0.01935483870967742,0.6,0,9.522580645161291,25.6,-1.7,27.3,2.618387096774194,81.17
0.5,0.016129032258064516,0.3,0,11.103225806451617,23.0,-0.7,23.7,3.0545161290322587,94.69000000000001
35.900000000000006,1.1580645161290324,15.9,6,11.354838709677422,25.3,2.4,22.900000000000002,1.6677419354838707,51.699999999999996
2.7,0.08709677419354839,2.5,1,13.970967741935485,27.4,4.0,23.4,3.1977419354838705,99.12999999999998
25.6,0.8258064516129032,13.4,3,6.909677419354838,20.1,-4.2,24.3,2.684516129032258,83.22
7.8,0.25161290322580643,5.1,2,7.816129032258066,22.0,-3.6,25.6,2.545161290322581,78.9
1.6,0.05161290322580645,1.6,1,9.296774193548387,25.2,-2.2,27.4,2.578387096774194,79.93000000000002
31.5,1.0161290322580645,14.7,6,11.145161290322582,24.3,2.1,22.2,1.6129032258064515,50.0
0.2,0.0064516129032258064,0.1,0,15.30967741935484,26.8,5.7,21.1,3.1580645161290324,97.9
2.5,0.08064516129032258,1.9,1,13.280645161290321,26.0,3.2,22.8,2.9567741935483873,91.66000000000001
33.6,1.0838709677419356,13.8,4,17.429032258064517,29.8,7.9,21.9,2.6806451612903226,83.1
7.1,0.22903225806451613,4.5,2,8.451612903225806,22.4,-3.0,25.4,2.7399999999999993,84.93999999999998
7.1,0.22903225806451613,4.5,2,8.338709677419354,22.3,-3.1,25.400000000000002,2.7267741935483865,84.52999999999999
13.799999999999999,0.4451612903225806,8.1,2,8.22258064516129,21.2,-2.5,23.7,2.748064516129032,85.18999999999998
36.8,1.1870967741935483,18.8,2,9.580645161290322,23.9,-0.8,24.7,2.459354838709677,76.24
35.5,1.1451612903225807,18.1,2,9.66129032258065,23.5,0.6,22.9,2.459032258064515,76.22999999999998
4.699999999999999,0.15161290322580642,4.6,1,15.270967741935486,30.7,3.4,27.3,3.4493548387096777,106.93
49.8,1.6064516129032258,31.3,3,4.225806451612902,19.1,-10.7,29.8,1.9303225806451614,59.84
59.4,1.9161290322580644,34.0,3,8.416129032258064,24.1,-1.5,25.6,2.068064516129032,64.11
70.49999999999999,2.2741935483870965,34.3,4,8.483870967741936,24.3,-3.8,28.1,2.079354838709677,64.46
29.7,0.9580645161290322,15.1,3,6.774193548387098,20.0,-4.1,24.1,2.6212903225806454,81.26
7.0,0.22580645161290322,3.4,3,8.48709677419355,21.1,-2.6,23.700000000000003,2.8361290322580635,87.91999999999997
7.1,0.22903225806451613,4.5,2,8.261290322580646,22.3,-3.1,25.400000000000002,2.694838709677419,83.53999999999999
0.0,0.0,0.0,0,12.177419354838708,24.5,1.6,22.9,3.037096774193548,94.14999999999999
0.3,0.00967741935483871,0.3,0,12.116129032258065,24.5,1.9,22.6,2.9835483870967745,92.49000000000001
4.1,0.132258064516129,3.8,1,13.196774193548386,24.8,3.1,21.7,2.9532258064516124,91.54999999999998
85.8,2.767741935483871,44.5,5,10.664516129032256,22.6,2.1,20.5,1.9690322580645165,61.04000000000001
30.7,0.9903225806451613,16.5,3,5.741935483870968,19.7,-8.7,28.4,2.465483870967742,76.42999999999999
40.4,1.303225806451613,17.6,5,4.1967741935483875,18.4,-6.8,25.2,1.9638709677419355,60.88
34.5,1.1129032258064515,15.4,5,4.219354838709677,18.0,-6.7,24.7,1.975483870967742,61.24
27.1,0.8741935483870968,13.1,6,12.193548387096774,23.9,4.7,19.2,1.658387096774193,51.40999999999998
5.4,0.17419354838709677,2.6,2,8.609677419354838,22.0,-1.7,23.7,2.761612903225806,85.60999999999999
38.8,1.2516129032258063,26.1,4,5.258064516129032,19.8,-5.0,24.8,2.004516129032258,62.14
112.69999999999999,3.6354838709677417,51.4,6,15.577419354838709,21.6,10.4,11.200000000000001,2.2774193548387096,70.6
20.5,0.6612903225806451,9.3,3,7.296774193548388,20.5,-3.5,24.0,2.633870967741936,81.65
17.5,0.5645161290322581,8.0,3,7.451612903225806,20.3,-2.7,23.0,2.6129032258064515,81.0
10.4,0.33548387096774196,5.7,2,8.799999999999999,21.8,-1.7,23.5,2.8029032258064515,86.89
25.6,0.8258064516129032,13.4,3,6.874193548387097,20.1,-4.2,24.3,2.600967741935485,80.63000000000002
21.6,0.6967741935483871,10.7,3,6.97741935483871,20.1,-3.8,23.900000000000002,2.5916129032258066,80.34
7.1000000000000005,0.22903225806451616,4.5,2,8.448387096774193,22.3,-1.8,24.1,2.7154838709677422,84.18
31.6,1.0193548387096774,25.6,4,5.429032258064517,20.3,-4.6,24.9,2.016774193548387,62.519999999999996
2.4,0.07741935483870968,1.4,1,8.880645161290323,22.2,-1.9,24.099999999999998,2.7925806451612907,86.57000000000001
87.8,2.832258064516129,49.4,4,11.725806451612904,25.5,3.1,22.4,2.186451612903226,67.78
6.800000000000001,0.21935483870967745,3.6,2,8.790322580645162,21.4,-2.0,23.4,2.9538709677419352,91.57
2.8,0.09032258064516129,1.4,2,10.287096774193547,21.6,0.2,21.400000000000002,3.0783870967741933,95.42999999999999
24.3,0.7838709677419355,11.8,2,7.503225806451613,20.4,-3.1,23.5,2.790645161290323,86.51
5.5,0.1774193548387097,3.4,2,9.07741935483871,21.1,-1.1,22.200000000000003,2.9864516129032257,92.58
12.9,0.4161290322580645,12.3,1,7.432258064516131,20.5,-2.2,22.7,2.5796774193548386,79.97
4.7,0.15161290322580645,2.6,2,9.193548387096774,22.0,-1.0,23.0,2.965161290322581,91.92
18.400000000000002,0.5935483870967743,9.3,2,7.754838709677419,20.5,-3.5,24.0,2.809354838709678,87.09000000000002
10.100000000000001,0.3258064516129033,6.4,2,9.329032258064515,22.1,-1.2,23.3,2.9961290322580645,92.88
4.7,0.15161290322580645,2.6,2,9.396774193548387,22.0,-0.9,22.9,2.9961290322580645,92.88
19.3,0.6225806451612903,12.1,3,5.083870967741936,16.8,-4.9,21.700000000000003,2.281935483870968,70.74000000000001
10.3,0.33225806451612905,8.4,2,5.690322580645161,19.0,-4.1,23.1,2.3690322580645167,73.44000000000001
23.7,0.7645161290322581,14.8,3,4.6903225806451605,17.3,-4.9,22.200000000000003,2.2258064516129035,69.00000000000001
0.3,0.00967741935483871,0.3,0,12.483870967741936,23.7,3.4,20.3,3.3799999999999994,104.77999999999999
1.5,0.04838709677419355,0.9,0,10.909677419354841,25.6,0.0,25.6,2.9825806451612906,92.46000000000001
0.5,0.016129032258064516,0.3,0,11.774193548387094,23.3,1.5,21.8,3.296774193548387,102.2
